date;RACE
2023-03-31;269.001708984375
2023-04-03;269.001708984375
2023-04-04;268.8924865722656
2023-04-05;268.614501953125
2023-04-06;269.99456787109375
2023-04-10;271.03704833984375
2023-04-11;272.25823974609375
2023-04-12;274.6510009765625
2023-04-13;280.9158630371094
2023-04-14;283.4873352050781
2023-04-17;279.02947998046875
2023-04-18;278.5926208496094
2023-04-19;276.63671875
2023-04-20;274.0255126953125
2023-04-21;276.0409851074219
2023-04-24;280.19000244140625
2023-04-25;277.2099914550781
2023-04-26;275.4100036621094
2023-04-27;278.239990234375
2023-04-28;278.6400146484375
2023-05-01;279.1400146484375
2023-05-02;275.7799987792969
2023-05-03;277.6400146484375
2023-05-04;291.7900085449219
2023-05-05;296.80999755859375
